,0
269,0.07755844208187425
270,-0.029694938140970347
271,0.015273312516303776
272,-0.051741447966903435
273,0.020704260798073536
274,-0.013268319000928782
275,0.030229656429965723
276,-0.010074153017983544
277,-0.04508399736158471
278,-0.011047531965420365
279,0.0115076120555115
280,0.006070612890011524
281,-0.015859421592363466
282,0.005612384244720829
283,0.02386419797523283
284,-0.0010767744660216995
285,0.009038254793063097
286,0.014946411247007093
287,-0.035579916726681704
288,-0.024783608301089166
289,-0.04654671400882932
290,-0.014699658302074464
291,-0.055332547188258335
292,-0.006006108489951828
293,-0.03367995610681441
294,0.00536449303201404
295,0.052300035569061876
296,-0.011248970201920717
297,0.03387785308384638
298,-0.10184737783125951
299,0.009616656445689133
300,-0.011944111840730147
301,-0.0718082034059313
302,0.019072976240100875
303,-0.019341074417745383
304,-0.019053771234964576
305,-0.03922589671804648
306,-0.04392526470355552
307,0.05711555151893728
308,-0.0015650172046975984
309,0.02362139352186301
310,0.008417406332228606
311,-0.012906257820065981
312,0.010636790506941496
313,-0.0247367765297285
314,-0.011957062142228022
315,-0.08041108087920744
316,0.0046169117746292015
317,0.001558728718926866
318,-0.028865820309086923
319,-0.0326676714369142
320,-0.02960119507963979
321,0.019380962909332177
322,0.01325354004092727
323,0.02004802425339455
324,0.052801941486755245
325,0.05710670339648171
326,0.032108537346032695
327,-0.0049921825823124565
328,0.11475812446591015
329,0.04658455633844005
330,0.013841527573660674
331,0.008934453290316478
332,0.08751827082665065
333,-0.04904486063203671
334,-0.03238740494235596
335,-0.02127637411361654
336,-0.0023265092270236564
337,0.03591554175473053
338,-0.03229780457088174
339,0.012372195880226682
340,-0.0037287728827982394
341,0.028787155335809392
342,-0.0074772641565380065
343,0.07175662758951844
344,-0.044909876349193995
345,0.006743168648492703
346,-0.035302816201946106
347,0.006380674001742419
348,0.06780134921141959
349,-0.04539366875931438
350,-0.05094443551289672
351,-0.0036477503021738085
352,-0.03132029740754941
353,-0.0020835536267568055
354,-0.012154860266296329
355,-0.08622239402066074
356,0.005945457638266679
357,-0.028375323788959964
358,-0.06374315736629348
359,-0.058278655170590395
360,0.02646825510529721
361,-0.07663108521937556
362,0.023064201972474514
363,-0.055602499453415506
364,-0.048408374680978895
365,0.030442626397770192
366,0.029352315767133725
367,0.018553950362532417
368,0.060292029207390796
369,-0.03378230881078132
370,0.02299234883595351
371,0.015837311648423075
372,-0.012511443918482235
373,0.012182623322344292
374,0.010271137431460799
375,0.09913372977831536
376,-0.03759917657673223
377,0.06277997264678042
378,-0.04451399839516669
379,0.0009117715802499591
380,0.05539026941020874
381,-0.011661468803432502
382,0.055971374237501946
383,-0.008015581823441868
384,-0.020615447293542557
385,0.06904208836740758
386,0.01386159037852406
387,-0.03046667755489352
388,-0.029322668720538268
389,0.01583173259019621
390,-0.058574763505158375
391,-0.022597489479513472
392,-0.033896538036957816
393,-0.008255460898506388
394,-0.073259323532665
395,0.0017039320164301522
396,-0.08583161947323659
397,-0.01413025764116759
398,0.06727067357540063
399,-0.03463877011137027
400,0.03116903269565693
401,0.05494430516954989
402,-0.028374954085767207
403,0.030848673289277137
404,8.26566700856817e-06
405,-0.0164822265029345
406,-0.014101849593585679
407,-0.010692800536328017
408,0.029617121537555927
409,-0.013509351977472819
410,-0.06590960895557661
411,-0.03882060659739997
412,-0.02608572957461234
413,0.011608609861913333
414,0.012348120564114823
415,0.05314347195642713
416,0.030067162682005336
417,0.0036261614155959974
418,-0.04013573122613015
419,0.04380187373794708
420,0.013354504783209766
421,-0.04278089863707285
422,-0.017507012412483498
423,-0.03298115002092229
424,-0.049209834152329844
425,0.04009257334295364
426,-0.04672445950325501
427,-0.04941495416778917
428,-0.008782847409586037
429,0.010660659096216668
430,0.01138232953824476
431,-0.03906320186366261
432,-0.07310477867023313
433,-0.03293796966292451
434,0.03801719106709171
435,-0.023312109953576916
436,-0.02989490024006221
437,-0.04771383119529977
438,0.015531579949128144
439,0.018540791451709168
440,0.008057083222239842
441,-0.014978478826807449
442,-0.005629333250897748
443,-0.030640462907544682
444,0.003972042513354085
445,0.026926547505238204
446,-0.05241504773254398
447,-0.05254597467388313
448,-0.020959116910654284
449,-0.01953926360138254
450,0.00032890742944060805
451,0.017259922080888307
452,-0.018563611218327777
453,0.005601462472442481
454,-0.0613753281758597
455,-0.011188464927631628
456,0.005200212781504807
457,-0.010050479720741547
458,-0.03209463817362692
459,0.0475195334580616
460,-0.010716037532247591
461,0.011932801321007413
462,0.03048164046939024
463,-0.00848656953698586
464,0.0151251268446593
465,-0.020671612134796017
466,-0.0027243205479195007
467,-0.0016272091886444574
468,0.0723787508239663
469,-0.04867452898844449
470,0.0541375387436332
471,-0.03615423158264823
472,0.0845894366762843
473,0.006477277806585332
474,0.01416226947486639
475,0.039428337762166484
476,-0.0758925042467118
477,0.00685099037328902
478,0.00960208032776742
479,-0.014291182611113073
480,-0.017977217092828453
481,-0.0024082503020638195
482,-0.0020144819047058916
483,-0.010883690838708675
484,0.05572563299486848
485,0.02794237667604911
486,-0.007604921349581376
487,0.030266397761700828
488,0.011642646029605866
489,0.06299228802494951
490,-0.010150588550213228
491,0.03311245713770944
492,0.03601369850921279
493,0.04251423416258431
494,-0.11877143995536237
495,-0.04669297076818945
496,-0.023290525621871772
497,-0.022939231880106173
498,-0.036864611182558016
499,0.03853837285427602
500,-0.005957775388495942
501,-0.03257921421900241
502,-0.016980619519221772
503,0.040825788251025764
504,0.051326897874258766
505,-0.034429273599854
506,-0.06105208291019706
507,-0.002190871800465366
508,-0.0495874082128852
509,0.06313746783982856
510,-0.034453465665432816
511,-0.059898991852936664
512,-0.020542286180965562
513,-0.041314995504583514
514,0.03431091017663887
515,-0.006170013408411092
516,0.09552917990659769
517,0.07060500931866473
518,0.00022312395535966197
519,-0.08871970474476144
520,0.010003717834300778
521,-0.006640906534112758
522,0.04770435399661776
523,-0.007753681909972521
524,0.027043256820382475
525,-0.06210661049840646
526,-0.06123252934002065
527,-0.013238475951728865
528,0.019033088817135592
529,-0.06113287002364382
530,0.12483085085116484
531,0.03485206356633875
532,-0.047643633864991125
533,0.03951846224552726
534,0.017896188531265015
535,-0.05561005742236807
536,0.0240605555168489
537,-0.007832596447308314
538,0.0005135947545817732
539,0.03875057091057324
540,0.014511631423709296
541,0.014209191800075946
542,0.05354460811205642
543,0.03745066335982677
544,-0.05014364452998447
545,-0.031060464738952073
546,-0.04413006646555267
547,0.031759945083100025
548,-0.04948908661890155
549,0.06115366826464434
550,0.022953236291700405
551,-0.007035786583247777
552,-0.016623522218647113
553,0.05130783817412556
554,-0.017084841841097834
555,-0.021904550628945568
556,0.04462651910627864
557,-0.02866262026625613
558,-0.0034443246890435587
559,0.034846815501241336
560,0.08132523030129986
561,0.010487164351954613
562,0.06687425415442336
563,0.02429875638273933
564,-0.04958762163058005
565,-0.028287164766474006
566,0.04226069955880913
567,0.04187192483542986
568,-0.03852810843509428
569,0.03832222475153027
570,0.024277601763591235
571,0.038448998962000595
572,0.07564865597806113
573,0.03520406418035295
574,0.003218544654158824
575,-0.01448782016447068
576,-0.0035576770318026126
577,0.034687176491668976
578,0.06281740762599193
579,0.030172876834490457
580,-0.030610303346793336
581,0.03088498936583701
582,0.026454064396754014
583,-0.041166126361870316
584,-0.02647314471503751
585,-0.0032085326811255458
586,-0.0026961409179828734
587,0.014288094510761903
588,0.0206160680450681
589,-0.05205066234665325
590,-0.05453230735554423
591,-0.029718857100586547
592,0.0737192093862068
593,0.031074731251936497
594,0.04788473186098032
595,0.020955208755175
596,0.024318424695109312
597,-0.06000361197409155
598,0.014785984997900894
599,0.02857395709191099
600,0.014607343592046103
601,0.016102478896744984
602,0.030530203658313975
603,-0.006892265583811761
604,0.019329765583356494
605,0.00015813559420556274
606,-0.005237688332786263
607,0.06053878104684073
608,-0.04120370142705449
609,0.02841955388618806
610,0.02041588631468237
611,0.0017355470298971304
612,-0.1036580487889952
613,0.022808689185449035
614,-0.018560669273411927
615,-0.008384469176774604
616,-0.005985934607680633
617,0.04577369885320424
618,-0.011161517918728929
619,0.01872216958903477
620,0.0063417059046874755
621,0.02199929566334246
622,-0.003700046488933545
623,0.003171730341629777
624,0.038609059104390185
625,-0.02472473678279682
626,-0.02006406079617482
627,0.09586358176287005
628,0.014627060587129525
629,-0.008034025887432166
630,0.02187205837963893
631,-0.01450057055287773
632,-0.029541376195855056
633,0.002919372181342665
634,-0.05408429535860666
635,-0.04787588337450787
636,0.005670133073873901
637,-0.041212660286943203
638,-0.009904719453204962
639,-0.031779651895481285
640,-0.02795430015030172
641,0.0008426060168715839
642,0.03396559171891656
643,-0.04256971408285117
644,0.003978810447959623
645,0.008476769719861924
646,0.0726701122207443
647,0.04926357399491099
648,-0.011670847025590906
649,0.008986712110718111
650,-0.029078233653368545
651,-0.030431695390478845
652,0.04998962552284541
653,0.0598827537270632
654,-0.006625295952090318
655,-0.012376949999165582
656,-0.02538446922771791
657,-0.033614241341393555
658,-0.04342451468799388
659,0.12675936217485267
660,-0.05498837801721722
661,0.0016099783680057567
662,-0.012862338193036421
663,-0.021241940700067317
664,-0.023611012404549953
665,0.08623879524796339
666,0.03424877406671628
667,-0.06805221900522841
668,-0.023116801653159384
669,0.04583798642140052
670,0.024018643104039752
671,-0.009454776163571155
672,-0.001564990117080651
673,-0.025425071074054072
674,-0.00342618424010133
675,-0.028590443373277992
676,-0.0761625044419403
677,0.011695728377369794
678,0.08509254880280631
679,-0.007936556385831952
680,-0.026145256113735964
681,-0.032327234641915656
682,-0.04165765727601191
683,-0.018708072790419604
684,-0.02387698052611747
685,-0.021335484161522787
686,0.03650360366685187
687,-0.06061507207037801
688,-0.007297496821102345
689,0.030706548407108954
690,0.031646369279811
691,0.06638439831471793
692,-0.050493756026748514
693,0.005549817572606266
694,-0.0448390304418672
695,-0.03545626915519377
696,-0.06531159997396306
697,0.0035770096363939795
698,0.03720558134630035
699,-0.027292358410549125
700,0.04859023360643861
701,0.03307970045232276
702,0.03195372780603209
703,0.03146949662299705
704,-0.02874345473838421
705,0.002197473204145867
706,-0.07056194777640205
707,0.056396959040723504
708,-0.07498122672510614
709,0.000489454069423187
710,-0.03493996403012552
711,0.03397816148627651
712,0.03379126624534864
713,0.05120289657410967
714,0.05783396970952905
715,-0.012059511406610195
716,0.05651906414328911
717,-0.04631025169868387
718,0.08434323846586662
719,-0.04349758705914496
720,0.013280230351849371
721,-0.03969605814377345
722,-0.02816741556727322
723,0.027917181558296048
724,0.009159973654104144
725,-0.03485918091554644
726,-0.04106695027755217
727,0.013314973059675534
728,-0.027675108622141953
729,0.037688708694066306
730,0.06664545683665117
731,0.03482640867278296
732,-0.006405037031185891
733,0.0024785581528794327
734,0.04571489880851509
735,-0.012468034078991413
736,0.10694178676363918
737,-0.036141314806808676
738,-0.016855887122729726
739,0.021226262716745388
740,0.037031956477978654
741,0.003978390304530071
742,0.012742854257754252
743,0.004173325806555028
744,0.06695829305744753
745,0.03344980149398304
746,-0.028584388858894756
747,0.004182673197109986
748,-0.0063482797005233885
749,-0.043331647214816624
750,-0.018136247053442266
751,0.025579958974895924
752,0.01834103426116541
753,-0.04907797262278049
754,0.008673030085835746
755,0.013283243207477646
756,0.02335159259296923
757,-0.0459723941484329
758,0.0019699541492176655
759,-0.042298066710031154
760,0.0037458848012256935
761,-0.14044690801359622
762,0.024354425126474333
763,-0.08586645014870488
764,0.002703444553567957
765,-0.0030648933586560683
766,0.0529448394279758
767,0.07345670097389832
768,-0.07482541799932095
769,-0.02442545541490939
770,0.0005139317904844154
771,0.04913424556450495
772,0.0320677765831265
773,-0.019625991386638404
774,-0.06134619753905065
775,-0.05900568625061689
776,0.005171064373580762
777,0.038811168281432204
778,0.024806327000105568
779,0.019173052446957516
780,-0.03103065694559592
781,-0.03644108005341338
782,-0.005087226287591997
783,-0.054006948092259685
784,-0.0652019910026848
785,-0.027058400839370236
786,0.022994929263205934
787,0.03186436459553208
788,0.017855856066586663
789,-0.079781277653845
790,-0.014001859850395895
791,0.02586257801874271
792,-0.05645395808348586
793,0.0005858899980524873
794,-0.07446682788811716
795,-0.040339138080987984
796,0.04763987410821765
797,0.003124670967931002
798,0.02551353924499008
799,-0.01471002347506309
800,0.030107982227252156
801,0.047849410285418205
802,-0.013805782349111579
803,0.023448480292614562
804,-0.03072373549867782
805,-0.011861296705093356
806,-0.05572006795405346
807,-0.028037098389318574
808,-0.09022406988711963
809,-0.058202689065055005
810,-0.0011122180548007188
811,-0.009554230663163249
812,-0.025480118474356613
813,-0.01691563790696682
814,0.03672835320009842
815,-0.004991796110265949
816,-0.0034917056006330744
817,-0.06785681736722345
818,-0.025914423913515363
819,0.01820386564488324
820,-0.029483195756267077
821,0.05255781042752295
822,-0.050680879156221784
823,0.04751828996085696
824,0.04447464672585062
825,0.011070741910587656
826,0.045430138572858866
827,0.03474700459707726
828,-0.07519953044009982
829,0.07870968401138216
830,-0.06454133556262946
831,-0.04593711949244746
832,0.03547266418565937
833,0.012142371584146055
834,0.05163050031890668
835,-0.012725280251986696
836,-0.04804644120978565
837,0.07342006496738165
838,0.02187777458638887
839,-0.06818938231057942
840,0.040820868430564886
841,0.027962933306255187
842,0.02460082785130277
843,0.04749546667152178
844,0.014874693053129474
845,-0.006286910582950754
846,-0.056024542150601916
847,-0.016712925008848047
848,-0.0897264472884622
849,-0.06514867680079248
850,-0.025748965586334667
851,0.012301333678899249
852,0.014639584005654186
853,-0.008927317073387963
854,0.009013435690970592
855,0.02367709859858868
856,-0.03731381426926027
857,0.05556079715884867
858,0.011505628870892876
859,0.031475591319784245
860,-0.016568451948372764
861,-0.03776032101267912
862,-0.024858509220375084
863,0.0012326603764904163
864,-0.003751682856043851
865,0.009966061038171345
866,-0.01990500074966371
867,-0.006680706606191712
868,0.02254888877591739
869,0.002439190164042947
870,0.002198114029854424
871,-0.04831096136301451
872,0.028209229057218815
873,-0.0344934580795769
874,-0.0028775738647470682
875,0.04508233017964292
876,0.03411322441651679
877,0.011470495796648486
878,0.0038444783063181385
879,0.018048607061266538
880,-0.02819590131748956
881,-0.03285650292973613
882,-0.034941855946954675
883,0.02424257946223059
884,-0.022683282715176795
885,0.010202327721916172
886,0.09248587472733619
887,0.0004972008338856722
888,-0.07738637229137443
889,-0.012385822441126335
890,0.08435122382113425
891,0.05647759076100283
892,0.102239001993459
893,-0.005930086429064339
894,0.09889625268343577
895,-0.02252828613796906
896,-0.011454446609399248
897,-0.029462913975145465
898,0.009343537842732402
899,-0.05841224367047077
900,-0.021418577506402102
901,0.004560876051448046
902,0.13162434022718644
903,-0.03958443797089656
904,-0.014476541719261852
905,-0.009134742176616764
906,-0.019839818602265427
907,0.04282548393243833
908,0.10508333820429824
909,0.048891047008364975
910,0.04355221188242801
911,0.03723572515252549
912,-0.037640162896480416
913,-0.031132508583050045
914,-0.006089373701452803
915,-0.03807377546527129
916,-0.0004537764430895913
917,0.02620181165996275
918,-0.003552838996709178
919,0.07375353870584112
920,-0.0318860754188998
921,-0.001655816383928094
922,0.031925867033652924
923,0.005287069528470955
924,0.007249907178206868
925,-0.031153053320969126
926,-0.017048981136655955
927,0.059409809304055525
928,0.002202468272904859
929,-0.003298660562571625
930,-0.02607309946146785
931,0.0734521120028
932,0.05077131863706645
933,-0.052763168849920584
934,0.0795225661916737
935,0.01773444547001512
936,0.03602813610113988
937,-0.026842290958845244
938,-0.02565515912378057
939,0.0105172899201499
940,-0.04025510959180063
941,-0.039476560969695464
942,-0.00011246010440769353
943,-0.07226665851025668
944,0.031642301113284754
945,0.044466054441204446
946,0.022131765383289
947,-0.0577966088905285
948,-0.027527041369502948
949,0.01548796051444346
950,0.03416037344741712
951,0.05453746313644394
952,-0.0050397146733473
953,0.011872518229379223
954,-0.028818517594478656
955,0.011669485787413196
956,0.07855549152298306
957,-0.06728629597419153
958,-0.010888695262883233
959,0.04949910657899764
960,0.04239461178811892
961,-0.026693699817346126
962,0.031865816948560964
963,0.036237197579969446
964,0.05507539475405809
965,-0.0639428666419805
966,0.06040930585226154
967,0.05960317114484705
968,0.019549375067226697
969,0.01888410393112227
970,0.08633617031521258
971,0.019416654731500182
972,-0.013854124284463297
973,-0.031225100213208793
974,0.06712096498035405
975,-0.03738086089116495
976,0.04725573377357863
977,-0.04878811502233581
978,0.032360282832878735
979,0.011662184675057245
980,0.030749314273960597
981,0.033402716408563904
982,0.03626458396841175
983,-0.02333759746371651
984,-0.03585664985807812
985,0.09099254332331087
986,0.03951834547735317
987,0.06488401552893677
988,0.00021900047684513858
989,-0.03563489002874308
990,-0.05529821132087858
991,0.026916235319244627
992,-0.01588382057689279
993,-0.061259987704411156
994,-0.04642046049356843
995,-0.043491873100858544
996,-0.027863629172049806
997,0.0007687498238786088
998,0.010234090096402115
999,-0.02894425775217767
1000,0.001216445837716508
1001,-0.06412491957382861
1002,-0.05402836467162084
1003,-0.07493952454479333
1004,0.004305628255281062
1005,-0.007270195921746238
1006,0.019066360808134317
1007,0.0051268532125848644
1008,0.047626554475762126
1009,0.012082872912895122
1010,0.04460867720311076
1011,0.03783812774887467
1012,0.06925761787332774
1013,0.06013915710807413
1014,0.01031333918586772
1015,-0.0606616449237414
1016,0.020307232151611336
1017,0.01027208115640273
1018,-0.023631990775479644
1019,0.048647531500447566
1020,-0.060851183649941944
1021,0.07351097930439685
1022,0.012025469223604554
1023,0.002351571022054892
1024,-0.058569840193356336
1025,-0.028215962598672116
1026,-0.013227032838817328
1027,0.021475521721254852
1028,0.06386709567766534
1029,-0.041777964039639875
1030,0.033165262850831705
1031,0.01599465824879042
1032,0.04125840259811551
1033,-0.0916466982736431
1034,-0.004300686792412546
1035,0.006384222097654918
1036,-0.006391841556624798
1037,-0.03717767418158144
1038,-0.03580521885515535
1039,-0.03772757292991381
1040,-0.010422637877974483
1041,0.0477461722472102
1042,-0.04688897605206933
1043,-0.07331612705572799
1044,-0.040350200987107905
1045,0.06890455005346248
1046,-0.06384150765765449
1047,0.01803152800945894
1048,0.0020244376237895886
1049,0.06808938282636924
1050,0.03462806561779436
1051,0.026688054346363163
1052,-0.0012377163587177194
1053,0.0572258225662794
1054,0.025189231346508297
1055,0.029959103835867616
1056,0.0022711160834977123
1057,-0.02054346147373707
1058,0.020664690601392546
1059,0.039882502090830434
1060,0.07260837359411125
1061,-0.0005836649963307449
1062,0.02174581670234356
1063,-0.08699425311755578
1064,0.023504101918722823
1065,-0.03170719784321697
1066,-0.040849793084418155
1067,0.0017007497141251634
1068,0.06066375774849816
1069,0.022979154532639864
1070,-0.011446883067326703
1071,-0.006906059242434132
1072,-0.0025298721243258546
1073,0.08836735736729176
1074,0.031325694808311336
1075,0.0034739119684291282
1076,0.015310426550957733
1077,-0.07463290956021149
1078,-0.029799923386166705
1079,0.02783942889603187
1080,0.011472210108103722
1081,-0.03778287384776994
1082,0.08231912689524619
1083,0.06469806024788942
1084,0.09005937348697267
1085,0.022681789754693326
1086,0.11109220385667032
1087,0.051706262684118015
1088,0.05752278936409505
1089,0.019450127938656435
1090,0.02420525644992575
1091,0.010910830811498474
1092,-0.007239603490044788
1093,0.061159775545636126
1094,0.018415419619002536
1095,0.03920946179533228
1096,0.012150043263545353
1097,0.0378503333021586
1098,0.037414857956597
1099,-0.009580816121268876
1100,0.03734603413218946
1101,0.0023575592200614608
1102,-0.019123320274277922
1103,-0.02181753086680701
1104,0.046874140214243624
1105,-0.01944494103168443
1106,0.007519016555449482
1107,-0.010525994382066105
1108,0.00670966010535637
1109,0.00934431890461388
1110,0.016353571387895286
1111,-0.032685123117425274
1112,-0.0067964880782889
1113,-0.014496940853696
1114,0.04134169129726327
1115,0.05381379369578893
1116,-0.014666544841816608
1117,0.06145018880807714
1118,0.006217531197739717
1119,-0.020118828472721957
1120,0.014501933473279825
1121,-0.022710499174348635
1122,-0.03677911438674914
1123,0.06143177897972219
1124,0.12475067846586056
1125,-0.029954606438532164
1126,-0.0451166417695026
1127,-0.037827936866452576
1128,-0.023534675533114786
1129,0.01852520493750052
1130,0.054977997997665284
1131,-0.03205733100846095
1132,-0.03340383570438118
1133,0.01060380226531732
1134,0.014830861619979648
1135,-0.03015256996093875
1136,-0.009300061495974413
1137,-0.028565023390422873
1138,0.08387448611719107
1139,0.004937337005267386
1140,-0.03396596000238168
1141,-0.029221604712809778
1142,-0.008806690962342321
1143,-0.010889711559334008
1144,0.003644099873961926
1145,-0.020931467314609674
1146,-0.04770135690932353
1147,0.03143616020945436
1148,-0.06398141955208972
1149,-0.006155422500708268
1150,-0.008956077392774655
1151,-0.004449108374630723
1152,-0.013189651307236512
1153,0.05880943385926529
1154,-0.030286678522677822
1155,-0.0010272322150100047
1156,-0.0016973886874970478
1157,-0.02918425904472261
1158,-0.054177149085966436
1159,0.006829268474298664
1160,-0.009633902972321064
1161,0.046783640648323646
1162,0.050901279172653496
1163,0.049266982494075094
1164,-0.022918461990043548
1165,0.06931115346629119
1166,0.028548547892775715
1167,-0.027325515173077734
1168,-0.041596729144040334
1169,0.06528764041436548
1170,0.021164784847241717
1171,-0.04401097048585382
1172,-0.0059346789771345535
1173,-0.04660409932659257
1174,-0.00511570906505002
1175,0.05134364996173874
1176,0.014163722907055157
1177,-0.01806393715378665
1178,0.026474240110088042
1179,-0.02971774555406333
1180,0.03661008822754246
1181,0.02748645243845022
1182,0.01518550778446764
1183,-0.0333907953046681
1184,0.03461339516378869
1185,0.10268088574889014
1186,0.08724526593170043
1187,0.018185070273437482
1188,-0.012206994598458096
1189,0.03934022042951395
1190,-0.004604774559763303
1191,-0.010880895355116715
1192,0.011850214065288647
